recency,frequency,monetary,total_transactions,total_spent,total_refund,avg_transaction,std_transaction,unique_categories,refund_ratio,CustomerId,is_high_risk
25.0,58.0,86500.0,58.0,86500.0,1023.0,1473.7413793103449,2199.9667346794836,3.0,0.011826589595239,CustomerId_3890,0
46.0,6.0,25000.0,6.0,25000.0,6000.0,3166.6666666666665,6104.643041707408,2.0,0.2399999999904,CustomerId_3891,1
5.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_3892,0
58.0,3.0,500.0,3.0,500.0,1010.0,-170.0,762.6925986267338,2.0,2.01999999596,CustomerId_3893,1
0.0,21.0,131000.0,21.0,131000.0,1780.0,6153.333333333333,13230.546977858978,2.0,0.013587786259438262,CustomerId_3894,0
0.0,29.0,160000.0,29.0,160000.0,56000.0,3586.206896551724,7203.755178374036,2.0,0.3499999999978125,CustomerId_3897,0
84.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_3898,1
6.0,18.0,44100.0,18.0,44100.0,2576.0,2306.8888888888887,2515.3881442711518,4.0,0.058412698411373865,CustomerId_390,0
3.0,40.0,58000.0,40.0,58000.0,3040.0,1374.0,1719.0509456808295,2.0,0.05241379310254459,CustomerId_3900,0
63.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_3904,1
78.0,5.0,34000.0,5.0,34000.0,3000.0,6200.0,7224.956747275377,2.0,0.0882352941150519,CustomerId_3905,1
19.0,9.0,48220.0,9.0,48220.0,6220.0,4666.666666666667,5598.401557587666,3.0,0.12899211944983427,CustomerId_3906,0
43.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_3907,1
2.0,11.0,56500.0,11.0,56500.0,1644.0,4986.909090909091,5423.125029990466,4.0,0.029097345132228364,CustomerId_3909,0
69.0,21.0,145500.0,21.0,145500.0,2069.0,6830.047619047619,14709.002007193385,3.0,0.01421993127137993,CustomerId_391,1
5.0,64.0,354400.0,64.0,354400.0,70340.0,4438.4375,6042.753818443828,3.0,0.19847629796783725,CustomerId_3910,0
46.0,2.0,5500.0,2.0,5500.0,-0.0,2750.0,3181.9805153394636,2.0,-0.0,CustomerId_3911,1
0.0,425.0,2643914.0,425.0,2643914.0,65248.26,6067.4488,97013.23184145708,3.0,0.02467866201395935,CustomerId_3912,0
0.0,27.0,92800.0,27.0,92800.0,7175.0,3171.296296296296,3642.053412935903,3.0,0.07731681034399443,CustomerId_3913,0
1.0,72.0,140500.0,72.0,140500.0,8205.0,1837.4305555555557,6109.581484079127,3.0,0.05839857651203986,CustomerId_3914,0
47.0,1.0,50000.0,1.0,50000.0,-0.0,50000.0,0.0,1.0,-0.0,CustomerId_3916,1
25.0,145.0,954600.0,145.0,954600.0,12710.0,6495.793103448276,22315.28125115182,3.0,0.013314477267951692,CustomerId_3917,0
3.0,31.0,110400.0,31.0,110400.0,15861.0,3049.6451612903224,5571.885489062548,5.0,0.14366847825956822,CustomerId_3919,0
5.0,7.0,51000.0,7.0,51000.0,11000.0,5714.285714285715,9516.902257112266,2.0,0.2156862745055748,CustomerId_392,0
64.0,4.0,1500.0,4.0,1500.0,45.0,363.75,490.499320420868,2.0,0.029999999979999997,CustomerId_3923,1
30.0,9.0,23000.0,9.0,23000.0,546.0,2494.8888888888887,3263.9753539374515,3.0,0.023739130433750474,CustomerId_3925,0
36.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_3930,1
20.0,8.0,12500.0,8.0,12500.0,1125.0,1421.875,2107.3611418413448,2.0,0.08999999999279999,CustomerId_3931,0
18.0,3.0,1500.0,3.0,1500.0,-0.0,500.0,0.0,2.0,-0.0,CustomerId_3933,0
41.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_3934,1
1.0,32.0,497000.0,32.0,497000.0,7748.4,15289.1125,34603.0176178764,4.0,0.015590342052282513,CustomerId_3935,0
48.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_3940,1
36.0,3.0,210000.0,3.0,210000.0,-0.0,70000.0,112583.30249197703,2.0,-0.0,CustomerId_3941,1
88.0,8.0,50700.0,8.0,50700.0,10700.0,5000.0,8982.363672378064,2.0,0.21104536488735612,CustomerId_3942,1
72.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_3943,1
7.0,483.0,867500.0,483.0,867500.0,20063.0,1754.527950310559,5950.263410671401,4.0,0.023127377521587174,CustomerId_3944,0
18.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_3946,0
46.0,6.0,30000.0,6.0,30000.0,11000.0,3166.6666666666665,7626.707459098367,2.0,0.3666666666544444,CustomerId_3947,1
75.0,3.0,500.0,3.0,500.0,1025.0,-175.0,761.1668673819164,2.0,2.0499999959,CustomerId_3948,1
88.0,2.0,1000.0,2.0,1000.0,-0.0,500.0,0.0,2.0,-0.0,CustomerId_3949,1
9.0,3.0,2000.0,3.0,2000.0,1040.0,320.0,1532.0574401764445,2.0,0.51999999974,CustomerId_395,0
0.0,81.0,1069500.0,81.0,1069500.0,20663.0,12948.604938271605,25210.530785605748,4.0,0.01932024310423626,CustomerId_3951,0
0.0,46.0,181100.0,46.0,181100.0,11530.0,3686.304347826087,5275.593429998879,3.0,0.0636664826059433,CustomerId_3952,0
55.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_3953,1
88.0,5.0,25200.0,5.0,25200.0,5200.0,4000.0,6558.963332722634,2.0,0.2063492063410179,CustomerId_3954,1
33.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_3955,0
35.0,1.0,2000000.0,1.0,2000000.0,-0.0,2000000.0,0.0,1.0,-0.0,CustomerId_3956,0
0.0,56.0,356030.0,56.0,356030.0,7326.0,6226.857142857143,12648.849543702416,3.0,0.020576917675418988,CustomerId_3957,0
1.0,16.0,101000.0,16.0,101000.0,31000.0,4375.0,8429.116205154607,2.0,0.306930693066268,CustomerId_396,0
57.0,6.0,30000.0,6.0,30000.0,6000.0,4000.0,6000.0,2.0,0.19999999999333334,CustomerId_3960,1
0.0,1.0,20000.0,1.0,20000.0,-0.0,20000.0,0.0,1.0,-0.0,CustomerId_3961,0
12.0,21.0,55713.0,21.0,55713.0,5435.5,2394.1666666666665,4000.7004990792966,4.0,0.09756250785099416,CustomerId_3964,0
42.0,20.0,35140.0,20.0,35140.0,14295.25,1042.2375,5236.985899573869,2.0,0.40680848035268047,CustomerId_3967,1
40.0,8.0,14500.0,8.0,14500.0,1310.0,1648.75,2452.2027269958153,2.0,0.09034482757997622,CustomerId_3968,1
25.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_3969,0
40.0,13.0,5000.0,13.0,5000.0,1100.0,300.0,526.9803917920792,2.0,0.21999999995599998,CustomerId_397,1
2.0,57.0,115000.0,57.0,115000.0,1350.0,1993.859649122807,2746.8382827131354,3.0,0.01173913043468053,CustomerId_3970,0
11.0,11.0,66000.0,11.0,66000.0,11200.0,4981.818181818182,6511.80745750643,2.0,0.16969696969439854,CustomerId_3971,0
25.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_3973,0
40.0,5.0,9000.0,5.0,9000.0,1450.0,1510.0,3700.0675669506363,2.0,0.16111111109320986,CustomerId_3975,1
11.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,6088.2400303098,2.0,0.23076923076035502,CustomerId_3977,0
4.0,33.0,200000.0,33.0,200000.0,41000.0,4818.181818181818,6212.158166926296,2.0,0.204999999998975,CustomerId_3982,0
7.0,32.0,245900.0,32.0,245900.0,5712.0,7505.875,8203.981801736629,3.0,0.0232289548596046,CustomerId_3984,0
4.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_3985,0
5.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_3987,0
25.0,18.0,33000.0,18.0,33000.0,1075.0,1773.611111111111,4613.785865895801,3.0,0.03257575757477043,CustomerId_3988,0
0.0,115.0,113750.0,115.0,113750.0,3699.5,956.9608695652174,1400.616023848933,3.0,0.03252307692279101,CustomerId_3989,0
19.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,6088.2400303098,2.0,0.23076923076035502,CustomerId_399,0
43.0,7.0,8700.0,7.0,8700.0,1047.0,1093.2857142857142,1926.967108721692,2.0,0.12034482757237415,CustomerId_3990,1
11.0,14.0,76000.0,14.0,76000.0,16000.0,4285.714285714285,6244.118111391791,2.0,0.2105263157867036,CustomerId_3993,0
76.0,3.0,3000.0,3.0,3000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_3994,1
65.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_3995,1
85.0,4.0,2000.0,4.0,2000.0,100.0,475.0,606.2177826491071,2.0,0.049999999974999994,CustomerId_3998,1
83.0,1.0,0.0,1.0,0.0,10000.0,-10000.0,0.0,1.0,10000000000.0,CustomerId_4,1
86.0,2.0,2000.0,2.0,2000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_400,1
2.0,39.0,195500.0,39.0,195500.0,11050.0,4729.48717948718,10015.3989196421,4.0,0.056521739130145666,CustomerId_4000,0
44.0,9.0,16000.0,9.0,16000.0,1070.0,1658.888888888889,3292.690558055997,3.0,0.0668749999958203,CustomerId_4001,1
10.0,8.0,15300.0,8.0,15300.0,390.0,1863.75,2623.9443455552614,2.0,0.025490196076765347,CustomerId_4002,0
4.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,6088.2400303098,2.0,0.23076923076035502,CustomerId_4003,0
83.0,2.0,1000.0,2.0,1000.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_4005,1
85.0,1.0,50000.0,1.0,50000.0,-0.0,50000.0,0.0,1.0,-0.0,CustomerId_4006,1
4.0,37.0,297300.0,37.0,297300.0,46067.0,6790.081081081081,8518.77346537366,3.0,0.15495122771559047,CustomerId_4007,0
47.0,25.0,86000.0,25.0,86000.0,26000.0,2400.0,5471.517157059822,4.0,0.30232558139183346,CustomerId_4008,1
69.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_4009,1
8.0,28.0,25600.0,28.0,25600.0,221.6,906.3714285714286,813.8876138892446,3.0,0.008656249999661865,CustomerId_401,0
2.0,57.0,354896.0,57.0,354896.0,3056.0,6172.631578947368,20570.709936904725,5.0,0.008610973355550328,CustomerId_4011,0
86.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_4012,1
68.0,4.0,20000.0,4.0,20000.0,6000.0,3500.0,7681.145747868608,2.0,0.299999999985,CustomerId_4013,1
13.0,148.0,288200.0,148.0,288200.0,3914.0,1920.8513513513512,5091.28306585529,3.0,0.013580846634234625,CustomerId_4014,0
46.0,5.0,25000.0,5.0,25000.0,6000.0,3800.0,6685.805860178712,2.0,0.2399999999904,CustomerId_4015,1
4.0,5.0,25000.0,5.0,25000.0,6000.0,3800.0,6685.805860178712,2.0,0.2399999999904,CustomerId_4016,0
52.0,12.0,40000.0,12.0,40000.0,3440.0,3046.6666666666665,5982.692208413037,3.0,0.08599999999785,CustomerId_4017,1
15.0,22.0,30100.0,22.0,30100.0,1188.0,1314.1818181818182,1556.2674404871248,3.0,0.03946843853689474,CustomerId_4019,0
53.0,13.0,726000.0,13.0,726000.0,-0.0,55846.153846153844,72637.91038872901,4.0,-0.0,CustomerId_402,1
9.0,3.0,28000.0,3.0,28000.0,1392.0,8869.333333333334,16570.43214081435,2.0,0.0497142857125102,CustomerId_4020,0
23.0,3.0,500.0,3.0,500.0,1010.0,-170.0,762.6925986267338,2.0,2.01999999596,CustomerId_4022,0
68.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_4023,1
69.0,4.0,0.0,4.0,0.0,5500.0,-1375.0,249.99999999999997,1.0,5500000000.0,CustomerId_4025,1
19.0,1.0,200000.0,1.0,200000.0,-0.0,200000.0,0.0,1.0,-0.0,CustomerId_4026,0
62.0,5.0,3000.0,5.0,3000.0,1050.0,390.0,900.2777349240622,2.0,0.34999999988333336,CustomerId_4027,1
4.0,25.0,69750.0,25.0,69750.0,6350.0,2536.0,3892.0463769076546,3.0,0.09103942652199228,CustomerId_4029,0
0.0,65.0,104100.0,65.0,104100.0,1850.0,1573.076923076923,3779.673193163052,2.0,0.017771373678983945,CustomerId_403,0
72.0,2.0,6000.0,2.0,6000.0,-0.0,3000.0,2828.42712474619,2.0,-0.0,CustomerId_4030,1
15.0,10.0,28500.0,10.0,28500.0,5000.0,2350.0,4927.5303708405045,3.0,0.17543859648507232,CustomerId_4031,0
11.0,778.0,1838219.0,778.0,1838219.0,69863.5,2272.9505141388177,10382.687289481062,5.0,0.0380060808858803,CustomerId_4033,0
78.0,9.0,6000.0,9.0,6000.0,1060.0,548.8888888888889,921.2687507514358,3.0,0.17666666663722222,CustomerId_4034,1
5.0,9.0,51000.0,9.0,51000.0,11000.0,4444.444444444444,6463.573143221772,2.0,0.2156862745055748,CustomerId_4035,0
4.0,18.0,111000.0,18.0,111000.0,21000.0,5000.0,6650.9618941659155,2.0,0.18918918918748479,CustomerId_4036,0
4.0,25.0,57440.0,25.0,57440.0,11138.0,1852.08,3092.67761440902,4.0,0.193906685233393,CustomerId_4038,0
4.0,37.0,255000.0,37.0,255000.0,36000.0,5918.918918918919,5903.757646986735,2.0,0.14117647058768165,CustomerId_4039,0
4.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_404,0
53.0,7.0,40000.0,7.0,40000.0,11000.0,4142.857142857143,7425.823667638301,2.0,0.274999999993125,CustomerId_4040,1
89.0,8.0,7000.0,8.0,7000.0,1060.0,742.5,1286.7872507028615,2.0,0.15142857140693877,CustomerId_4041,1
60.0,3.0,80000.0,3.0,80000.0,6000.0,24666.666666666668,47961.7903474561,2.0,0.07499999999906251,CustomerId_4042,1
0.0,95.0,155907.0,95.0,155907.0,23871.0,1389.8526315789475,4090.5665761874266,3.0,0.1531105081865913,CustomerId_4043,0
4.0,17.0,101000.0,17.0,101000.0,21000.0,4705.882352941177,6302.427170169769,2.0,0.2079207920771493,CustomerId_4044,0
60.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_4045,1
18.0,5.0,3000.0,5.0,3000.0,1020.0,396.0,896.7050797224247,2.0,0.3399999998866667,CustomerId_4046,0
4.0,9.0,51000.0,9.0,51000.0,11000.0,4444.444444444444,6463.573143221772,2.0,0.2156862745055748,CustomerId_4048,0
63.0,15.0,16325.0,15.0,16325.0,1400.0,995.0,1587.2595430939634,2.0,0.0857580398109796,CustomerId_4049,1
24.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_405,0
54.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_4050,1
0.0,21.0,37200.0,21.0,37200.0,1290.0,1710.0,2655.7691917785323,2.0,0.03467741935390652,CustomerId_4051,0
53.0,6.0,30000.0,6.0,30000.0,11000.0,3166.6666666666665,7626.707459098367,2.0,0.3666666666544444,CustomerId_4053,1
1.0,47.0,235700.0,47.0,235700.0,24950.0,4484.04255319149,11600.450264794723,2.0,0.10585490029653859,CustomerId_4055,0
11.0,9.0,51000.0,9.0,51000.0,11000.0,4444.444444444444,6463.573143221772,2.0,0.2156862745055748,CustomerId_4056,0
22.0,4.0,2000.0,4.0,2000.0,1020.0,245.0,959.218431849597,2.0,0.509999999745,CustomerId_4058,0
22.0,10.0,12800.0,10.0,12800.0,205.0,1259.5,814.972562592004,2.0,0.016015624998748777,CustomerId_4059,0
11.0,14.0,86000.0,14.0,86000.0,16000.0,5000.0,6275.716324421889,2.0,0.18604651162574365,CustomerId_4061,0
60.0,3.0,5000.0,3.0,5000.0,3000.0,666.6666666666666,3785.9388972001825,2.0,0.59999999988,CustomerId_4064,1
33.0,10.0,61000.0,10.0,61000.0,11000.0,5000.0,6429.100507328637,2.0,0.18032786884950283,CustomerId_4065,0
36.0,2.0,2000.0,2.0,2000.0,-0.0,1000.0,0.0,2.0,-0.0,CustomerId_4066,1
11.0,10.0,61000.0,10.0,61000.0,11000.0,5000.0,6342.099196813483,2.0,0.18032786884950283,CustomerId_4067,0
86.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_4068,1
42.0,22.0,48408.0,22.0,48408.0,22134.0,1194.2727272727273,5597.746963282198,3.0,0.45723847297022724,CustomerId_4069,1
11.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_407,0
44.0,6.0,8000.0,6.0,8000.0,1110.0,1148.3333333333333,1954.1792821199049,2.0,0.13874999998265625,CustomerId_4070,1
8.0,3.0,1000.0,3.0,1000.0,1050.0,-16.666666666666668,1000.4165798972613,2.0,1.04999999895,CustomerId_4071,0
30.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_4072,0
1.0,20.0,17000.0,20.0,17000.0,1520.0,774.0,1299.268620173835,2.0,0.08941176470062284,CustomerId_4073,0
83.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_4074,1
43.0,3.0,576000.0,3.0,576000.0,-0.0,192000.0,267005.61791842506,3.0,-0.0,CustomerId_4075,1
4.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,6088.2400303098,2.0,0.23076923076035502,CustomerId_4077,0
75.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_4079,1
29.0,3.0,0.0,3.0,0.0,14000.0,-4666.666666666667,5507.570547286102,2.0,14000000000.0,CustomerId_408,0
36.0,17.0,88600.0,17.0,88600.0,2437.0,5068.411764705882,7231.318094396964,4.0,0.027505643340547344,CustomerId_4085,0
32.0,16.0,101000.0,16.0,101000.0,21000.0,5000.0,6985.699678629192,2.0,0.2079207920771493,CustomerId_4086,0
61.0,3.0,80000.0,3.0,80000.0,6000.0,24666.666666666668,47961.7903474561,2.0,0.07499999999906251,CustomerId_4087,1
3.0,99.0,125435.0,99.0,125435.0,16936.0,1095.949494949495,2400.8627971820047,3.0,0.13501813688256853,CustomerId_4089,0
11.0,17.0,101000.0,17.0,101000.0,21000.0,4705.882352941177,6302.427170169769,2.0,0.2079207920771493,CustomerId_4090,0
11.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_4092,0
36.0,14.0,63500.0,14.0,63500.0,1440.0,4432.857142857143,8773.752314165797,2.0,0.02267716535397359,CustomerId_4095,1
40.0,67.0,98500.0,67.0,98500.0,1971.0,1440.7313432835822,2494.0100518745303,3.0,0.020010152284060813,CustomerId_4097,1
76.0,2.0,500.0,2.0,500.0,25.0,237.5,371.23106012293744,2.0,0.0499999999,CustomerId_4098,1
15.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_4101,0
82.0,5.0,18000.0,5.0,18000.0,5720.0,2456.0,7986.496603642927,3.0,0.31777777776012345,CustomerId_4102,1
89.0,2.0,2000.0,2.0,2000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_4103,1
14.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_4104,0
32.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_4106,0
39.0,2.0,2400.0,2.0,2400.0,-0.0,1200.0,282.842712474619,1.0,-0.0,CustomerId_4107,1
85.0,2.0,4000.0,2.0,4000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_4108,1
1.0,41.0,61050.0,41.0,61050.0,2034.5,1439.4024390243903,2411.975101497506,2.0,0.03332514332459746,CustomerId_4109,0
51.0,6.0,81500.0,6.0,81500.0,-0.0,13583.333333333334,1772.4747294860558,1.0,-0.0,CustomerId_411,1
64.0,5.0,2021000.0,5.0,2021000.0,-0.0,404200.0,543900.9100930059,1.0,-0.0,CustomerId_4112,1
15.0,39.0,156774.0,39.0,156774.0,33816.0,3152.769230769231,6959.2988548134135,5.0,0.2156990317258238,CustomerId_4113,0
39.0,52.0,58500.0,52.0,58500.0,1840.0,1089.6153846153845,1875.7191682632144,2.0,0.031452991452453796,CustomerId_4115,1
34.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_4117,0
46.0,5.0,25000.0,5.0,25000.0,6000.0,3800.0,6685.805860178712,2.0,0.2399999999904,CustomerId_4118,1
44.0,10.0,8500.0,10.0,8500.0,1100.0,740.0,1625.4025142509572,3.0,0.12941176469065743,CustomerId_4119,1
31.0,9.0,14700.0,9.0,14700.0,230.0,1607.7777777777778,1704.8150763189667,2.0,0.015646258502336988,CustomerId_412,0
0.0,22.0,96200.0,22.0,96200.0,26200.0,3181.818181818182,6099.776448958824,2.0,0.2723492723464413,CustomerId_4120,0
81.0,7.0,11900.0,7.0,11900.0,345.0,1650.7142857142858,1990.834055890957,2.0,0.028991596636219193,CustomerId_4123,1
31.0,36.0,151000.0,36.0,151000.0,13890.0,3808.6111111111113,11323.66955989035,3.0,0.09198675496627823,CustomerId_4124,0
24.0,60.0,409500.0,60.0,409500.0,8045.0,6690.916666666667,28949.71451941538,4.0,0.01964590964586167,CustomerId_4125,0
67.0,6.0,26000.0,6.0,26000.0,5200.0,3466.6666666666665,5982.195806446549,2.0,0.1999999999923077,CustomerId_4127,1
48.0,1.0,800000.0,1.0,800000.0,-0.0,800000.0,0.0,1.0,-0.0,CustomerId_4128,1
15.0,5.0,3000.0,5.0,3000.0,1100.0,380.0,1094.074951728628,2.0,0.36666666654444446,CustomerId_4130,0
8.0,18.0,134495.0,18.0,134495.0,7086.5,7078.25,11618.757317182772,3.0,0.05268969106619064,CustomerId_4131,0
0.0,80.0,182400.0,80.0,182400.0,2258.0,2251.775,4405.473037360618,4.0,0.01237938596484441,CustomerId_4132,0
87.0,2.0,20000.0,2.0,20000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_4133,1
88.0,1.0,700000.0,1.0,700000.0,-0.0,700000.0,0.0,1.0,-0.0,CustomerId_4134,1
53.0,59.0,72400.0,59.0,72400.0,2934.0,1177.3898305084747,1646.455252090435,4.0,0.04052486187789331,CustomerId_4135,1
0.0,9.0,9700.0,9.0,9700.0,1210.0,943.3333333333334,1254.1506089780446,2.0,0.12474226802837708,CustomerId_4136,0
32.0,8.0,32000.0,8.0,32000.0,12000.0,2500.0,6803.36051416609,2.0,0.37499999998828126,CustomerId_4137,0
54.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_4138,1
17.0,3.0,6000.0,3.0,6000.0,20.0,1993.3333333333333,2653.324958110735,3.0,0.0033333333327777775,CustomerId_4139,0
61.0,19.0,29500.0,19.0,29500.0,2783.0,1406.157894736842,2671.2538933192213,4.0,0.09433898304764952,CustomerId_414,1
13.0,6.0,32000.0,6.0,32000.0,6496.0,4250.666666666667,8852.536510326669,3.0,0.20299999999365625,CustomerId_4141,0
22.0,2.0,600.0,2.0,600.0,-0.0,300.0,282.842712474619,1.0,-0.0,CustomerId_4142,0
71.0,2.0,1500.0,2.0,1500.0,-0.0,750.0,353.5533905932738,1.0,-0.0,CustomerId_4143,1
6.0,2.0,75000.0,2.0,75000.0,-0.0,37500.0,17677.66952966369,1.0,-0.0,CustomerId_4144,0
0.0,22.0,126000.0,22.0,126000.0,46000.0,3636.3636363636365,8109.638325241993,2.0,0.36507936507646765,CustomerId_4145,0
1.0,67.0,666950.0,67.0,666950.0,4860.0,9881.940298507463,26637.929737944247,4.0,0.00728690306618594,CustomerId_4146,0
39.0,2.0,11000.0,2.0,11000.0,-0.0,5500.0,707.1067811865476,1.0,-0.0,CustomerId_4148,1
61.0,11.0,39000.0,11.0,39000.0,3030.0,3270.0,3533.8222932117,3.0,0.07769230769031558,CustomerId_4149,1
6.0,42.0,495814.0,42.0,495814.0,22064.0,11279.761904761905,17366.35428948119,4.0,0.044500558677156146,CustomerId_415,0
5.0,6.0,32000.0,6.0,32000.0,6000.0,4333.333333333333,6088.2400303098,2.0,0.18749999999414063,CustomerId_4150,0
29.0,22.0,46000.0,22.0,46000.0,16000.0,1363.6363636363637,4152.399817265221,2.0,0.3478260869489603,CustomerId_4151,0
5.0,234.0,281460.0,234.0,281460.0,128393.7,654.1294871794871,2944.7281654180924,2.0,0.4561703261548491,CustomerId_4152,0
7.0,11.0,60350.0,11.0,60350.0,11350.0,4454.545454545455,7559.247798076689,3.0,0.1880695940316807,CustomerId_4153,0
18.0,4.0,1000.0,4.0,1000.0,1010.0,-2.5,707.1244586351119,2.0,1.00999999899,CustomerId_4154,0
46.0,13.0,11600.0,13.0,11600.0,185.0,878.0769230769231,840.0583770923762,2.0,0.015948275860694115,CustomerId_4155,1
2.0,43.0,179000.0,43.0,179000.0,7370.0,3991.3953488372094,10607.33990741347,2.0,0.04117318435731188,CustomerId_4156,0
19.0,19.0,78750.0,19.0,78750.0,7172.0,3767.2631578947367,4848.102272964424,4.0,0.0910730158718594,CustomerId_4157,0
45.0,4.0,1000.0,4.0,1000.0,1010.0,-2.5,707.1244586351119,2.0,1.00999999899,CustomerId_4158,1
11.0,10.0,51000.0,10.0,51000.0,11000.0,4000.0,6164.414002968976,2.0,0.2156862745055748,CustomerId_4159,0
4.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_416,0
26.0,8.0,111500.0,8.0,111500.0,1300.0,13775.0,34916.86043814854,4.0,0.011659192825007542,CustomerId_4160,0
7.0,11.0,5010.0,11.0,5010.0,1050.0,360.0,598.7820972607648,2.0,0.20958083828152077,CustomerId_4161,0
52.0,6.0,60000.0,6.0,60000.0,3000.0,9500.0,9628.083921528727,2.0,0.04999999999916667,CustomerId_4163,1
24.0,8.0,59000.0,8.0,59000.0,1492.0,7188.5,9507.646591785251,4.0,0.025288135592791725,CustomerId_4164,0
34.0,11.0,21600.0,11.0,21600.0,250.0,1940.909090909091,2931.5403955785923,2.0,0.011574074073538236,CustomerId_4165,0
56.0,16.0,531700.0,16.0,531700.0,16000.0,32231.25,23666.98033829693,3.0,0.03009215723146494,CustomerId_4167,1
25.0,15.0,56600.0,15.0,56600.0,2150.0,3630.0,3957.082258432342,2.0,0.037985865723710495,CustomerId_4168,0
9.0,5.0,8000.0,5.0,8000.0,10.0,1598.0,2045.2432618150829,2.0,0.00124999999984375,CustomerId_4169,0
62.0,3.0,2000.0,3.0,2000.0,-0.0,666.6666666666666,288.6751345948129,2.0,-0.0,CustomerId_4170,1
88.0,3.0,20000.0,3.0,20000.0,5000.0,5000.0,8660.254037844386,2.0,0.2499999999875,CustomerId_4171,1
2.0,35.0,54300.0,35.0,54300.0,1221.0,1516.5428571428572,5007.305435666016,3.0,0.022486187844889757,CustomerId_4173,0
25.0,35.0,55500.0,35.0,55500.0,1370.0,1546.5714285714287,3201.8181350207733,3.0,0.024684684684239917,CustomerId_4174,0
0.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_4175,0
